Table 1
P	TAB	URL	NO	REF	LVL	DATES	AGIID	AGIID DUP
1	"<tr class=""odd""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/347284?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/347284"" onerror=""sin_thumbnail('347284')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""347284""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/347284?nm"">CARTAS DE AUDIENCIA&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/347284""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1636-07-24</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,15,R.15,N.91</p></td></tr>"	http	15	"GUATEMALA,15,R.15,N.91"	Us	1636-07-24	347284	0
1	"<tr class=""even""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/347285?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/347285"" onerror=""sin_thumbnail('347285')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""347285""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/347285?nm"">CARTAS DE AUDIENCIA&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/347285""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1636-07-26</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,15,R.15,N.92</p></td></tr>"	http	15	"GUATEMALA,15,R.15,N.92"	Us	1636-07-26	347285	0
1	"<tr class=""odd""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/347286?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/347286"" onerror=""sin_thumbnail('347286')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""347286""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/347286?nm"">CARTAS DE AUDIENCIA&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/347286""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1636-07-30</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,15,R.15,N.93</p></td></tr>"	http	15	"GUATEMALA,15,R.15,N.93"	Us	1636-07-30	347286	0
1	"<tr class=""even""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/347287?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/347287"" onerror=""sin_thumbnail('347287')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""347287""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/347287?nm"">CARTAS DE AUDIENCIA&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/347287""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1637-05-16</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,15,R.16,N.94</p></td></tr>"	http	15	"GUATEMALA,15,R.16,N.94"	Us	1637-05-16	347287	0
1	"<tr class=""odd""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/347288?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/347288"" onerror=""sin_thumbnail('347288')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""347288""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/347288?nm"">CARTAS DE AUDIENCIA&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/347288""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1637-11-23</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,15,R.16,N.95</p></td></tr>"	http	15	"GUATEMALA,15,R.16,N.95"	Us	1637-11-23	347288	0
1	"<tr class=""even""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/347289?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/347289"" onerror=""sin_thumbnail('347289')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""347289""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/347289?nm"">CARTAS DE AUDIENCIA&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/347289""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1638-03</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,15,R.17,N.96</p></td></tr>"	http	15	"GUATEMALA,15,R.17,N.96"	Us	1638-03	347289	0
1	"<tr class=""odd""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/347290?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/347290"" onerror=""sin_thumbnail('347290')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""347290""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/347290?nm"">CARTAS DE AUDIENCIA&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/347290""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1638-05-26</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,15,R.17,N.97</p></td></tr>"	http	15	"GUATEMALA,15,R.17,N.97"	Us	1638-05-26	347290	0
1	"<tr class=""even""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/347291?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/347291"" onerror=""sin_thumbnail('347291')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""347291""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/347291?nm"">CARTAS DE AUDIENCIA&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/347291""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1638-05-26</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,15,R.17,N.98</p></td></tr>"	http	15	"GUATEMALA,15,R.17,N.98"	Us	1638-05-26	347291	0
1	"<tr class=""odd""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/347292?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/347292"" onerror=""sin_thumbnail('347292')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""347292""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/347292?nm"">CARTAS DE AUDIENCIA&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/347292""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1638-05-26</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,15,R.17,N.99</p></td></tr>"	http	15	"GUATEMALA,15,R.17,N.99"	Us	1638-05-26	347292	0
1	"<tr class=""even""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/347293?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/347293"" onerror=""sin_thumbnail('347293')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""347293""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/347293?nm"">CARTAS DE AUDIENCIA&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/347293""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1638-05-26</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,15,R.17,N.100</p></td></tr>"	http	15	"GUATEMALA,15,R.17,N.100"	Us	1638-05-26	347293	0
1	"<tr class=""odd""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/347294?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/347294"" onerror=""sin_thumbnail('347294')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""347294""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/347294?nm"">CARTAS DE AUDIENCIA&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/347294""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1638-05-31</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,15,R.17,N.101</p></td></tr>"	http	15	"GUATEMALA,15,R.17,N.101"	Us	1638-05-31	347294	0
1	"<tr class=""even""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/347297?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/347297"" onerror=""sin_thumbnail('347297')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""347297""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/347297?nm"">CARTAS DE AUDIENCIA&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/347297""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1639-01-14</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,16,R.1,N.2</p></td></tr>"	http	16	"GUATEMALA,16,R.1,N.2"	Us	1639-01-14	347297	0
1	"<tr class=""odd""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/347298?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/347298"" onerror=""sin_thumbnail('347298')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""347298""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/347298?nm"">CARTAS DE AUDIENCIA&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/347298""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1639-01-15</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,16,R.1,N.3</p></td></tr>"	http	16	"GUATEMALA,16,R.1,N.3"	Us	1639-01-15	347298	0
1	"<tr class=""even""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/347299?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/347299"" onerror=""sin_thumbnail('347299')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""347299""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/347299?nm"">CARTAS DE AUDIENCIA&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/347299""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1639-01-15</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,16,R.1,N.4</p></td></tr>"	http	16	"GUATEMALA,16,R.1,N.4"	Us	1639-01-15	347299	0
1	"<tr class=""odd""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/347300?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/347300"" onerror=""sin_thumbnail('347300')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""347300""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/347300?nm"">CARTAS DE AUDIENCIA&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/347300""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1639-01-24</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,16,R.1,N.5</p></td></tr>"	http	16	"GUATEMALA,16,R.1,N.5"	Us	1639-01-24	347300	0
1	"<tr class=""even""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/347301?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/347301"" onerror=""sin_thumbnail('347301')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""347301""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/347301?nm"">CARTAS DE AUDIENCIA&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/347301""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1639-01-30</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,16,R.1,N.6</p></td></tr>"	http	16	"GUATEMALA,16,R.1,N.6"	Us	1639-01-30	347301	0
1	"<tr class=""odd""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/347302?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/347302"" onerror=""sin_thumbnail('347302')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""347302""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/347302?nm"">CARTAS DE AUDIENCIA&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/347302""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1639-01-31</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,16,R.1,N.7</p></td></tr>"	http	16	"GUATEMALA,16,R.1,N.7"	Us	1639-01-31	347302	0
1	"<tr class=""even""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/347303?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/347303"" onerror=""sin_thumbnail('347303')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""347303""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/347303?nm"">CARTAS DE AUDIENCIA&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/347303""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1639-02-07</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,16,R.1,N.8</p></td></tr>"	http	16	"GUATEMALA,16,R.1,N.8"	Us	1639-02-07	347303	0
1	"<tr class=""odd""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/347304?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/347304"" onerror=""sin_thumbnail('347304')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""347304""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/347304?nm"">CARTAS DE AUDIENCIA&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/347304""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1639-02-09</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,16,R.1,N.9</p></td></tr>"	http	16	"GUATEMALA,16,R.1,N.9"	Us	1639-02-09	347304	0
1	"<tr class=""even""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/347305?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/347305"" onerror=""sin_thumbnail('347305')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""347305""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/347305?nm"">CARTAS DE AUDIENCIA&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/347305""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1639-02-09</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,16,R.1,N.10</p></td></tr>"	http	16	"GUATEMALA,16,R.1,N.10"	Us	1639-02-09	347305	0
