Table 1
31 Jul 1766	Link	Boston News-Letter (3278)		"New-York, July 21. (1766, July 31). Boston News-Letter (3278)"	"New-York, July 21. (1766, July 31). Boston News-Letter (3278), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1036CD221971FE08%40EANX-105B5716F35A07C9%402366290-105B571726D5C373%401-105B5717EB0F3EF4%40New-York%252C%2BJuly%2B21."
12 Feb 1767	Link	Boston News-Letter (3306)	"Charlestown, South-Carolina, Dec. 30. (1767, February 12"	"Charlestown, South-Carolina, Dec. 30. (1767, February 12). Boston News-Letter (3306)"	"Charlestown, South-Carolina, Dec. 30. (1767, February 12). Boston News-Letter (3306), p. Supplement [1]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1036CD221971FE08%40EANX-105B574BDFFA29F3%402366486-105B574BE897564C%400-105B574CF8575283%40Charlestown%252C%2BSouth-Carolina%252C%2BDec.%2B30."
7 May 1767	Link	Boston News-Letter (3318)		"The Petition of Merchant in the City of New-York. (1767, May 7). Boston News-Letter (3318)"	"The Petition of Merchant in the City of New-York. (1767, May 7). Boston News-Letter (3318), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1036CD221971FE08%40EANX-105B5763B877731E%402366570-105B57642D07803B%403-105B57653930C30E%40The%2BPetition%2Bof%2BMerchant%2Bin%2Bthe%2BCity%2Bof%2BNew-York."
6 Jul 1767	Link	Boston Evening-Post (1659)		"New-York, June 29. (1767, July 6). Boston Evening-Post (1659)"	"New-York, June 29. (1767, July 6). Boston Evening-Post (1659), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1089C792E64CF650%40EANX-108B74FCF480D390%402366630-108B74FD5CDAD740%403-108B74FE4689C078%40New-York%252C%2BJune%2B29."
16 Nov 1767	Link	The BOSTON Post-Boy & Advertiser. (535)		"New-York, Nov. 9. (1767, November 16). The BOSTON Post-Boy & Advertiser. (535)"	"New-York, Nov. 9. (1767, November 16). The BOSTON Post-Boy & Advertiser. (535), p. [3]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1089C7C672FD2D48%40EANX-108D821253863310%402366763-108D8212987CA188%402-108D8213547AA530%40New-York%252C%2BNov.%2B9."
19 Nov 1767	Link	Boston News-Letter (3346)		"New-York, November 12. (1767, November 19). Boston News-Letter (3346)"	"New-York, November 12. (1767, November 19). Boston News-Letter (3346), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1036CD221971FE08%40EANX-105B57952E1647DE%402366766-105B5795A8C4C55D%403-105B5796D3414771%40New-York%252C%2BNovember%2B12."
1 Aug 1768	Link	Boston Evening-Post (1714)		"Philadelphia, July 18. Extract of a Letter from a Gentleman in New-York, Dated the 14th Instant. (1768, August 1). Boston Evening-Post (1714)"	"Philadelphia, July 18. Extract of a Letter from a Gentleman in New-York, Dated the 14th Instant. (1768, August 1). Boston Evening-Post (1714), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1089C792E64CF650%40EANX-108B73098C603A68%402367022-108B7309E497DFC8%403-108B730AF912B3D8%40Philadelphia%252C%2BJuly%2B18.%2BExtract%2Bof%2Ba%2BLetter%2Bfrom%2Ba%2BGentleman%2Bin%2BNew-York%252C%2BDated%2Bthe%2B14th%2BInstant."
23 Jan 1769	Link	Boston Evening-Post (1739)		"New-York, January 16. (1769, January 23). Boston Evening-Post (1739)"	"New-York, January 16. (1769, January 23). Boston Evening-Post (1739), p. [3]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1089C792E64CF650%40EANX-108B733792E56700%402367197-108B73381E750710%404-108B73392DFDAE80%40New-York%252C%2BJanuary%2B16."
26 Jan 1769	Link	Boston News-Letter (3408)		"New-York, January 16. (1769, January 26). Boston News-Letter (3408)"	"New-York, January 16. (1769, January 26). Boston News-Letter (3408), p. [1]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1036CD221971FE08%40EANX-105B581A5655DC3C%402367200-105B581A63FEFC7C%400-105B581B164FE262%40New-York%252C%2BJanuary%2B16."
25 May 1769	Link	"Boston Chronicle, II (21)"	"America. Charlestown, (South Carolina) April 27. (1769, May 25"	"America. Charlestown, (South Carolina) April 27. (1769, May 25). Boston Chronicle, II (21)"	"America. Charlestown, (South Carolina) April 27. (1769, May 25). Boston Chronicle, II (21), p. 167. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A109E40F310394648%40EANX-10B5F40C290D8198%402367319-10B5F40C7594F310%402-10B5F40D012A1C68%40America.%2BCharlestown%252C%2B%2528South%2BCarolina%2529%2BApril%2B27."
29 May 1769	Link	Boston Evening-Post (1757)	"Charlestown, South-Carolina, May 2. (1769, May 29"	"Charlestown, South-Carolina, May 2. (1769, May 29). Boston Evening-Post (1757)"	"Charlestown, South-Carolina, May 2. (1769, May 29). Boston Evening-Post (1757), p. [3]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1089C792E64CF650%40EANX-108B73582870C880%402367323-108B735874849C50%402-108B735934389760%40Charlestown%252C%2BSouth-Carolina%252C%2BMay%2B2."
29 May 1769	Link	The BOSTON Post-Boy & Advertiser. (615)	"Charlestown, South-Carolina, April 30. (1769, May 29"	"Charlestown, South-Carolina, April 30. (1769, May 29). The BOSTON Post-Boy & Advertiser. (615)"	"Charlestown, South-Carolina, April 30. (1769, May 29). The BOSTON Post-Boy & Advertiser. (615), p. [1]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1089C7C672FD2D48%40EANX-108D840297F7F0C8%402367323-108D8402A708BCA0%400-108D840321810AA8%40Charlestown%252C%2BSouth-Carolina%252C%2BApril%2B30."
3 Aug 1769	Link	Boston News-Letter (3435)		"New-York, July 24. (1769, August 3). Boston News-Letter (3435)"	"New-York, July 24. (1769, August 3). Boston News-Letter (3435), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1036CD221971FE08%40EANX-105B584BAD560A7D%402367389-105B584C0BE0A9B6%402-105B584CC30E003A%40New-York%252C%2BJuly%2B24."
7 Aug 1769	Link	The BOSTON Post-Boy & Advertiser. (625)		"New-York, July 24. (1769, August 7). The BOSTON Post-Boy & Advertiser. (625)"	"New-York, July 24. (1769, August 7). The BOSTON Post-Boy & Advertiser. (625), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1089C7C672FD2D48%40EANX-108D8411E388F450%402367393-108D841229A9E0D8%402-108D8412C8AB8350%40New-York%252C%2BJuly%2B24."
4 Sep 1769	Link	Boston Gazette (752)		"New-York, August 28. (1769, September 4). Boston Gazette (752)"	"New-York, August 28. (1769, September 4). Boston Gazette (752), p. [3]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1036CD2E61FB47A0%40EANX-104450CDD7B67579%402367421-104450CE1804AC1B%402-104450CEC7D894AA%40New-York%252C%2BAugust%2B28."
20 Dec 1770	Link	Boston News-Letter (3507)		"New-York, December 10. (1770, December 20). Boston News-Letter (3507)"	"New-York, December 10. (1770, December 20). Boston News-Letter (3507), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1036CD221971FE08%40EANX-107B06412A4559A0%402367893-107B06415A4FC760%401-107B0641EC94C010%40New-York%252C%2BDecember%2B10."
14 Jan 1771	Link	"Massachusetts Spy, I (60)"	"Newport, [Rhode-Island] January 7. (1771, January 14"	"Newport, [Rhode-Island] January 7. (1771, January 14). Massachusetts Spy, I (60)"	"Newport, [Rhode-Island] January 7. (1771, January 14). Massachusetts Spy, I (60), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A109E88801F6BAF98%40EANX-10D023BF2B342670%402367918-10D023BF4691DE98%401-10D023BF9B7B89A8%40Newport%252C%2B%255BRhode-Island%255D%2BJanuary%2B7."
4 Apr 1771	Link	Boston News-Letter (3522)		"New-York, March 28. (1771, April 4). Boston News-Letter (3522)"	"New-York, March 28. (1771, April 4). Boston News-Letter (3522), p. [3]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1036CD221971FE08%40EANX-107B065AB8EA9650%402367998-107B065B4AB26358%404-107B065CA3AF3D18%40New-York%252C%2BMarch%2B28."
8 Apr 1771	Link	Boston Post-Boy (708)		"New-York, March 28. (1771, April 8). Boston Post-Boy (708)"	"New-York, March 28. (1771, April 8). Boston Post-Boy (708), p. [1]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1089C7C672FD2D48%40EANX-108D8289DCC24A18%402368002-108D8289E87BD4A0%400-108D828A84EBF6C8%40New-York%252C%2BMarch%2B28."
11 Jul 1771	Link	Boston News-Letter (3535)		"New-York, July 1. (1771, July 11). Boston News-Letter (3535)"	"New-York, July 1. (1771, July 11). Boston News-Letter (3535), p. Supplement [1]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1036CD221971FE08%40EANX-107B067834875788%402368096-107B067849132E60%400-107B06790D6BCA80%40New-York%252C%2BJuly%2B1."
18 Jul 1771	Link	"Massachusetts Spy, I (20)"		"New-York, July 8. (1771, July 18). Massachusetts Spy, I (20)"	"New-York, July 8. (1771, July 18). Massachusetts Spy, I (20), p. 78. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A109E88801F6BAF98%40EANX-10D023E1090DB020%402368103-10D023E1366C0990%401-10D023E1DEF35318%40New-York%252C%2BJuly%2B8."
22 Aug 1771	Link	Boston News-Letter (3541)	"Charlestown, S. Carolina, July 18. (1771, August 22"	"Charlestown, S. Carolina, July 18. (1771, August 22). Boston News-Letter (3541)"	"Charlestown, S. Carolina, July 18. (1771, August 22). Boston News-Letter (3541), p. [1]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1036CD221971FE08%40EANX-107B0682A27238D8%402368138-107B0682AD5145C8%400-107B0683304DB130%40Charlestown%252C%2BS.%2BCarolina%252C%2BJuly%2B18."
19 Sep 1771	Link	Boston News-Letter (3545)	"Charlestown, (S. Carolina) August 20. (1771, September 19"	"Charlestown, (S. Carolina) August 20. (1771, September 19). Boston News-Letter (3545)"	"Charlestown, (S. Carolina) August 20. (1771, September 19). Boston News-Letter (3545), p. Supplement [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1036CD221971FE08%40EANX-107B068929DFE4F8%402368166-107B068962F93B58%402-107B068A1BE2CB40%40Charlestown%252C%2B%2528S.%2BCarolina%2529%2BAugust%2B20."
21 Oct 1771	Link	Boston Post-Boy (739)		"New-York, Octo. 14. (1771, October 21). Boston Post-Boy (739)"	"New-York, Octo. 14. (1771, October 21). Boston Post-Boy (739), p. [3]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1089C7C672FD2D48%40EANX-108D82B4CB69EBB8%402368198-108D82B510C63C38%402-108D82B5A76AFCF8%40New-York%252C%2BOcto.%2B14."
4 Nov 1771	Link	Boston Evening-Post (1884)		"New-York, Octob. 24. (1771, November 4). Boston Evening-Post (1884)"	"New-York, Octob. 24. (1771, November 4). Boston Evening-Post (1884), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1089C792E64CF650%40EANX-108B74415C831E38%402368212-108B74418D87BEC0%401-108B74422EB7DE90%40New-York%252C%2BOctob.%2B24."
23 Dec 1771	Link	Boston Evening-Post (1891)	"Charlestown, So. Carolina, Nov. 22. (1771, December 23"	"Charlestown, So. Carolina, Nov. 22. (1771, December 23). Boston Evening-Post (1891)"	"Charlestown, So. Carolina, Nov. 22. (1771, December 23). Boston Evening-Post (1891), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1089C792E64CF650%40EANX-108B744EA0399688%402368261-108B744ED49ED6D0%401-108B744F91A4D880%40Charlestown%252C%2BSo.%2BCarolina%252C%2BNov.%2B22."
6 Jul 1772	Link	Boston Evening-Post (1919)		"New-York, June 25. (1772, July 6). Boston Evening-Post (1919)"	"New-York, June 25. (1772, July 6). Boston Evening-Post (1919), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1089C792E64CF650%40EANX-108B748980A38748%402368457-108B7489AB7F3548%401-108B748A8BDCA6D0%40New-York%252C%2BJune%2B25."
6 Jul 1772	Link	Boston Post-Boy (776)		"New-York, June 29. (1772, July 6). Boston Post-Boy (776)"	"New-York, June 29. (1772, July 6). Boston Post-Boy (776), p. [3]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1089C7C672FD2D48%40EANX-108D82E9E26EC220%402368457-108D82EA327CC630%402-108D82EAD8E49EA0%40New-York%252C%2BJune%2B29."
9 Jul 1772	Link	Boston News-Letter (3488)		"New-York, June 25. (1772, July 9). Boston News-Letter (3488)"	"New-York, June 25. (1772, July 9). Boston News-Letter (3488), p. [1]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1036CD221971FE08%40EANX-107B04F53ADEE088%402368460-107B04F54C346F78%400-107B04F5C7592E08%40New-York%252C%2BJune%2B25."
9 Jul 1772	Link	"Massachusetts Spy, II (73)"		"New-York, June 25. (1772, July 9). Massachusetts Spy, II (73)"	"New-York, June 25. (1772, July 9). Massachusetts Spy, II (73), p. [78]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A109E88801F6BAF98%40EANX-10D0228BB9D9DC38%402368460-10D0228BE4403E30%401-10D0228CA430CD10%40New-York%252C%2BJune%2B25."
28 Sep 1772	Link	Boston Evening-Post (1931)		"New-York, Sept. 21, 1772. (1772, September 28). Boston Evening-Post (1931)"	"New-York, Sept. 21, 1772. (1772, September 28). Boston Evening-Post (1931), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1089C792E64CF650%40EANX-108B749F82513748%402368541-108B749FAF3305E8%401-108B74A06A8FDFC0%40New-York%252C%2BSept.%2B21%252C%2B1772."
28 Sep 1772	Link	Boston Post-Boy (788)		"New-York, Sept. 21. (1772, September 28). Boston Post-Boy (788)"	"New-York, Sept. 21. (1772, September 28). Boston Post-Boy (788), p. [3]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1089C7C672FD2D48%40EANX-108D82F9C13305A8%402368541-108D82FA0A534B98%402-108D82FA928EEA60%40New-York%252C%2BSept.%2B21."
9 Nov 1772	Link	Boston Evening-Post (1937)		"New-York, Nov. 2, 1772. (1772, November 9). Boston Evening-Post (1937)"	"New-York, Nov. 2, 1772. (1772, November 9). Boston Evening-Post (1937), p. [3]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1089C792E64CF650%40EANX-108B74AC634407C8%402368583-108B74ACAAC4F980%402-108B74AD4C2734C0%40New-York%252C%2BNov.%2B2%252C%2B1772."
19 Nov 1772	Link	Boston News-Letter (3607)		"New-York, November 9. (1772, November 19). Boston News-Letter (3607)"	"New-York, November 9. (1772, November 19). Boston News-Letter (3607), p. Supplement [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1036CD221971FE08%40EANX-107B051C0B006BE8%402368593-107B051C501927A0%402-107B051D4DF71A90%40New-York%252C%2BNovember%2B9."
3 May 1773	Link	Boston Post-Boy (820)		"New-York, May 3. (1773, May 3). Boston Post-Boy (820)"	"New-York, May 3. (1773, May 3). Boston Post-Boy (820), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1089C7C672FD2D48%40EANX-108D8326E6988228%402368758-108D83270DF5F980%401-108D832786650DF0%40New-York%252C%2BMay%2B3."
12 Jul 1773	Link	Boston Post-Boy (830)		"New-York, July 8. to the Public. (1773, July 12). Boston Post-Boy (830)"	"New-York, July 8. to the Public. (1773, July 12). Boston Post-Boy (830), p. [3]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1089C7C672FD2D48%40EANX-108D8335B0CC0CD8%402368828-108D8335F5BC0EC8%402-108D83369ED93F50%40New-York%252C%2BJuly%2B8.%2Bto%2Bthe%2BPublic."
15 Jul 1773	Link	Boston News-Letter (3641)		"New-York, July 8. (1773, July 15). Boston News-Letter (3641)"	"New-York, July 8. (1773, July 15). Boston News-Letter (3641), p. [3]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1036CD221971FE08%40EANX-107B056CA609B778%402368831-107B056D4B8D1B88%404-107B056E76225660%40New-York%252C%2BJuly%2B8."
19 Jul 1773	Link	Boston Evening-Post (1973)		"New-York, July 8, 1773. (1773, July 19). Boston Evening-Post (1973)"	"New-York, July 8, 1773. (1773, July 19). Boston Evening-Post (1973), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1089C792E64CF650%40EANX-1089CB390CBED528%402368835-1089CB3935926AA0%401-1089CB39E9133A70%40New-York%252C%2BJuly%2B8%252C%2B1773."
19 Aug 1773	Link	"The Massachusetts Spy Or, Thomas's Boston Journal, III (133)"		"Extract of a Letter from St. George's Key, Bay of Honduras, June 4, 1773. (1773, August 19). The Massachusetts Spy Or, Thomas's Boston Journal, III (133)"	"Extract of a Letter from St. George's Key, Bay of Honduras, June 4, 1773. (1773, August 19). The Massachusetts Spy Or, Thomas's Boston Journal, III (133), p. [1]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A109E88801F6BAF98%40EANX-10D022F57496A580%402368866-10D022F586996C30%400-10D022F62AA63E50%40Extract%2Bof%2Ba%2BLetter%2Bfrom%2BSt.%2BGeorge%2527s%2BKey%252C%2BBay%2Bof%2BHonduras%252C%2BJune%2B4%252C%2B1773."
6 Sep 1773	Link	Boston Post-Boy (838)		"New-York, September 2. (1773, September 6). Boston Post-Boy (838)"	"New-York, September 2. (1773, September 6). Boston Post-Boy (838), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1089C7C672FD2D48%40EANX-108D8341903FCA40%402368884-108D8341BA6A9AE8%401-108D834287A2AE70%40New-York%252C%2BSeptember%2B2."
6 Sep 1773	Link	Boston Evening-Post (1980)		"Extract of a Letter from the Bay of Honduras, June 19. (1773, September 6). Boston Evening-Post (1980)"	"Extract of a Letter from the Bay of Honduras, June 19. (1773, September 6). Boston Evening-Post (1980), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1089C792E64CF650%40EANX-1089CB449AA95910%402368884-1089CB44CB8CD150%401-1089CB45823DDE28%40Extract%2Bof%2Ba%2BLetter%2Bfrom%2Bthe%2BBay%2Bof%2BHonduras%252C%2BJune%2B19."
15 Nov 1773	Link	Boston Evening-Post (1990)		"Extract of a Letter from St. George's Key. Dated Honduras Bay, August 29, 1773. (1773, November 15). Boston Evening-Post (1990)"	"Extract of a Letter from St. George's Key. Dated Honduras Bay, August 29, 1773. (1773, November 15). Boston Evening-Post (1990), p. [1]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1089C792E64CF650%40EANX-1089CB5525837460%402368954-1089CB55344F76D8%400-1089CB561123CD58%40Extract%2Bof%2Ba%2BLetter%2Bfrom%2BSt.%2BGeorge%2527s%2BKey.%2BDated%2BHonduras%2BBay%252C%2BAugust%2B29%252C%2B1773."
18 Nov 1773	Link	"The Massachusetts Spy Or, Thomas's Boston Journal, III (146)"		"Tuesday, November 16. Extract of a Letter from St. George's Key, Dated Honduras Bay. (1773, November 18). The Massachusetts Spy Or, Thomas's Boston Journal, III (146)"	"Tuesday, November 16. Extract of a Letter from St. George's Key, Dated Honduras Bay. (1773, November 18). The Massachusetts Spy Or, Thomas's Boston Journal, III (146), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A109E88801F6BAF98%40EANX-10D0230C81913EC0%402368957-10D0230CA620D188%401-10D0230D8832EC38%40Tuesday%252C%2BNovember%2B16.%2BExtract%2Bof%2Ba%2BLetter%2Bfrom%2BSt.%2BGeorge%2527s%2BKey%252C%2BDated%2BHonduras%2BBay."
9 Mar 1775	Link	"The Massachusetts Spy Or, Thomas's Boston Journal, V (214)"		"From the New-York Journal. March 2. (1775, March 9). The Massachusetts Spy Or, Thomas's Boston Journal, V (214)"	"From the New-York Journal. March 2. (1775, March 9). The Massachusetts Spy Or, Thomas's Boston Journal, V (214), p. [3]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A109E88801F6BAF98%40EANX-10D023A023405E48%402369433-10D023A081CCDC78%402-10D023A18C4626A0%40From%2Bthe%2BNew-York%2BJournal.%2BMarch%2B2."
13 Mar 1775	Link	Boston Evening-Post (2059)		"New-York, March 6. (1775, March 13). Boston Evening-Post (2059)"	"New-York, March 6. (1775, March 13). Boston Evening-Post (2059), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1089C792E64CF650%40EANX-1089CBC091D39D28%402369437-1089CBC0B975EE30%401-1089CBC1439334F8%40New-York%252C%2BMarch%2B6."
11 Jun 1778	Link	"Independent Chronicle, X (512)"	"Intelligence Just Received from Charlestown, South-Carolina, April 21, 1778. (1778, June 11"	"Intelligence Just Received from Charlestown, South-Carolina, April 21, 1778. (1778, June 11). Independent Chronicle, X (512)"	"Intelligence Just Received from Charlestown, South-Carolina, April 21, 1778. (1778, June 11). Independent Chronicle, X (512), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A109E83A29E4EE558%40EANX-10C02B0A2B511C80%402370623-10C02B0A5E1BFA30%401-10C02B0B1F201808%40Intelligence%2BJust%2BReceived%2Bfrom%2BCharlestown%252C%2BSouth-Carolina%252C%2BApril%2B21%252C%2B1778."
6 Dec 1784	Link	"American Herald, III (164)"		"New-York, Nov. 29. (1784, December 6). American Herald, III (164)"	"New-York, Nov. 29. (1784, December 6). American Herald, III (164), p. [3]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A109E8E164FBDF7E0%40EANX-10B7A4062D483578%402372993-10B7A40678F6A828%402-10B7A4077433CCD0%40New-York%252C%2BNov.%2B29."
2 Jan 1787	Link	"Massachusetts Gazette, VI (292)"		"New-York, December 14. (1787, January 2). Massachusetts Gazette, VI (292)"	"New-York, December 14. (1787, January 2). Massachusetts Gazette, VI (292), p. [1]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1080E81BCACD03C0%40EANX-1085585B46BF1CA0%402373750-1085585B57E29408%400-1085585C05105360%40New-York%252C%2BDecember%2B14."
19 Jun 1787	Link	"Massachusetts Gazette, VI (340)"	"Charleston, (South Carolina) May 29. (1787, June 19"	"Charleston, (South Carolina) May 29. (1787, June 19). Massachusetts Gazette, VI (340)"	"Charleston, (South Carolina) May 29. (1787, June 19). Massachusetts Gazette, VI (340), p. [2]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1080E81BCACD03C0%40EANX-10855706DB6B3DC8%402373918-108557070B9B5810%401-10855707B5A07848%40Charleston%252C%2B%2528South%2BCarolina%2529%2BMay%2B29."
21 Jan 1788	Link	"American Herald, VII (328)"		"Extract of a Letter from the Bey of Honduras, Dated September 29 1787. (1788, January 21). American Herald, VII (328)"	"Extract of a Letter from the Bey of Honduras, Dated September 29 1787. (1788, January 21). American Herald, VII (328), p. [3]. Available from Readex: America's Historical Newspapers: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A109E8E164FBDF7E0%40EANX-10B7A3ABAB837338%402374134-10B7A3AC0B583878%402-10B7A3ACF5B79E10%40Extract%2Bof%2Ba%2BLetter%2Bfrom%2Bthe%2BBey%2Bof%2BHonduras%252C%2BDated%2BSeptember%2B29%2B1787."
